mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2689450263977051,0.04172871392087486,0.054434680938720705,0.0037163247800516613,5,1,2,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8679615665623579,0.9603334665913069,0.9684819979911923,0.965159049017119,0.9626211355283054,0.9449114431380563,0.03857017530912615,16
3.73865065574646,0.17182157279271612,0.10713567733764648,0.00499048602353308,5,1,2,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8682738037799312,0.9599722915316856,0.969550556837121,0.9663924791117096,0.9641380889835653,0.9456654440488025,0.0388213834753486,12
1.3065800666809082,0.0736044144648565,0.05069103240966797,0.00413669943953363,5,1,5,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8692525606208903,0.9594725741304917,0.9673120329797684,0.9663814417059414,0.9627011567201244,0.9450239532314433,0.03798802685060977,14
3.329904079437256,0.0652722760161907,0.10353288650512696,0.003143996123002202,5,1,5,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8691236679946512,0.9594925628265395,0.9685620191830111,0.9669540071301642,0.9651273164755355,0.9458519147219804,0.0384860478302403,11
1.1382505893707275,0.023620953267762645,0.046586132049560545,0.001431541982452891,5,3,2,100,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8683055099874553,0.9584951958202949,0.9685813346431054,0.9681598437103343,0.9635517268021325,0.9454187221926645,0.038729608153756145,13
3.2562310695648193,0.01938320723776924,0.10471925735473633,0.0026456373052387207,5,3,2,300,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8679967190967868,0.9620676582897947,0.96921046677189,0.967131295460315,0.9645174998068453,0.9461847278851264,0.039168012631028745,10
1.1328965663909911,0.004149428628765433,0.04914984703063965,0.002525870374763419,5,3,5,100,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.8695062102810823,0.9590493651865841,0.9675500270416441,0.9649831403626892,0.9638021379454973,0.9449781761634994,0.037836608136899076,15
3.294573974609375,0.029486255905519846,0.10618629455566406,0.004926849000836854,5,3,5,300,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.86864738561641,0.960971037068692,0.9681874372247549,0.9674099899559605,0.9669415900486751,0.9464314879828984,0.0389765268534156,9
1.7231606006622315,0.010797455302513857,0.06902685165405273,0.002293322128569178,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9022146096690147,0.9836878454942721,0.9909934768931912,0.9915619032902506,0.9900449498349908,0.9717005570363438,0.03485741971196429,1
5.1478416442871096,0.0214511194287288,0.17401866912841796,0.009700884962557263,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8998780000275706,0.9840938228036559,0.9911935298727387,0.9909251829450005,0.9905250769859052,0.9713231225269743,0.03581978567851308,3
1.7253684997558594,0.032181320380225927,0.06797194480895996,0.0021346038613692846,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8971292096883142,0.9839070318854165,0.9915674219931347,0.9909024182956038,0.9905167989315791,0.9708045761588096,0.03694137172052016,4
5.091608762741089,0.049990762325147216,0.16727628707885742,0.005424509968928627,10,1,5,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8995354351332352,0.9838932465777975,0.9912852783081866,0.9912418185229743,0.9907209909382899,0.9713353538960968,0.0360083288823003,2
1.722120428085327,0.04862665251395385,0.07624387741088867,0.012997400083417175,10,3,2,100,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8992349154271377,0.9834596986531755,0.9903843500623614,0.9901166929724838,0.9893875343539253,0.9705166382938166,0.03573123467988242,8
5.092262077331543,0.03732421913240514,0.17604513168334962,0.012433505718798437,10,3,2,300,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8997008588246648,0.983257743896555,0.9904940342821823,0.9903001898433793,0.9899814847518238,0.970746862319721,0.03562670596144731,5
1.7110493183135986,0.029981467453737663,0.07075982093811035,0.002769123547803412,10,3,5,100,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.8985470285769427,0.9827725010683616,0.9904381574154811,0.9906485579629365,0.9903546870343594,0.9705521864116162,0.03612626155116282,7
4.269391298294067,0.1778517599633409,0.11618785858154297,0.02469351589639128,10,3,5,300,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8987028025530389,0.9832281054851738,0.990576124987583,0.9903022593569608,0.989982864427545,0.9705584313620603,0.03603217294535194,6
