mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.999602222442627,0.05387251421704137,0.04126219749450684,0.0020330919530392334,5,1,2,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8681028659654539,0.9616885623302686,0.9661565545634154,0.9671830332998531,0.9644105749384665,0.9455083182194916,0.03874749691305454,13
3.0142018795013428,0.09229308063235926,0.08819308280944824,0.007475947684704925,5,1,2,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8689561765070787,0.9602617829916874,0.9694712254831624,0.9646278738645269,0.9660227260184766,0.9458679569729863,0.03856907487433589,11
1.0292664527893067,0.05622805445752266,0.040947246551513675,0.0045240109758667305,5,1,5,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8666988323844447,0.9597034780331122,0.9687682807033035,0.966933311994349,0.9629674341342811,0.945014267449898,0.03928382397484002,15
2.8125827312469482,0.010751333364088168,0.09349651336669922,0.005511109118224896,5,1,5,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8686370466356956,0.9603637942680692,0.9697816525203916,0.9671106003244998,0.9649155362523593,0.9461617260002031,0.038885051927194283,9
0.9527742385864257,0.008378577695292728,0.04184989929199219,0.002400999328330926,5,3,2,100,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8674239395652112,0.9595242690340634,0.9706405006567256,0.9667056655003808,0.9641691316872881,0.9456927012887337,0.03930045080292425,12
2.869856023788452,0.025043999880963497,0.09559235572814942,0.0021747578980313522,5,3,2,300,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8688093629809348,0.9612026302366937,0.9689862694672244,0.9666953179324732,0.9645119811039612,0.9460411123442574,0.03870107019486122,10
0.9852411270141601,0.012130495383703869,0.043037700653076175,0.003796394033967342,5,3,5,100,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.8663286968748707,0.9585220771701521,0.9678549353759892,0.9647375580843478,0.9646113177558746,0.9444109170522468,0.03915816253886383,16
2.9851401329040526,0.02205487166271842,0.10181584358215331,0.00883534482381575,5,3,5,300,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8682834534952648,0.9597889469403511,0.9684923455590998,0.9654984492444896,0.9651362843677221,0.9454398959213857,0.038680022198918924,14
1.5846643447875977,0.03591099625178157,0.06422810554504395,0.0019304919945874013,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8987351980259439,0.9839759584235122,0.9908831028355095,0.9907658303992228,0.9907547929934547,0.9710229765355287,0.036240452915781464,4
4.936382579803467,0.06813195563833317,0.1760014057159424,0.008921206928940646,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9001847231220964,0.9839346025006549,0.9911397225196189,0.9912169843599962,0.990646488449355,0.9714245041903442,0.0357254132244155,1
1.6489195823669434,0.017677828450273405,0.06646595001220704,0.002155098391536829,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9000703050688577,0.983642353979129,0.9908948300791381,0.9908982792684407,0.9906878787209854,0.9712387294233101,0.03569292402907224,3
5.195466041564941,0.1509772625811616,0.1749018669128418,0.006401801998263556,10,1,5,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9008512427454819,0.9834445348147944,0.9911693855476209,0.9905754351497225,0.9907396165605237,0.9713560429636287,0.035368729111395165,2
1.7908044338226319,0.04176878229683874,0.08309106826782227,0.007740239042293828,10,3,2,100,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8970402944541708,0.982938614025172,0.9900608161057824,0.9905574993653491,0.9904009061710136,0.9701996260242977,0.036692155044541735,8
5.273477458953858,0.06206577064900848,0.17955584526062013,0.008456352893534136,10,3,2,300,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8992362939578998,0.9831860602969356,0.9906057880155847,0.9900408108078277,0.9900946181609475,0.970632714247839,0.03580334877908135,6
1.776179313659668,0.03927235447935088,0.07311339378356933,0.0019952611249757866,10,3,5,100,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.8988158420755159,0.9831460829048398,0.9909417390536529,0.9901808478935111,0.9900918588095053,0.9706352741474049,0.036020804587517004,5
4.051904010772705,0.24571357146391667,0.10172080993652344,0.025403937912860282,10,3,5,300,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8989867798899934,0.9830957665320302,0.9903629650886855,0.9900759925387137,0.9902732861668193,0.9705589580432484,0.03589294169221126,7
